Latitude,Longitude,Region,Subregion,Error
-4.43502268,30.0259344,Kigoma,Buhigwe,0
-9.17483401,32.86467416,Songwe,Mbozi,0
-5.246045,39.78137801,Kusini Pemba,Chake Chake,0
-2.52542561,32.90297291,Mwanza,Nyamangana,0
-1.23731539,34.23270479,Mara,Rorya,0
-2.10725295,33.07570371,Mwanza,Ukerewe,0
-1.08950612,31.80645211,Kagera,Bukoba,0
-3.36888972,37.32185223,Kilimanjaro,Moshi,0
-10.24395864,38.25157736,Lindi,Liwale,0
-8.4969575,35.59040603,Iringa,Mufindi,0
-4.87758741,31.58216771,Tabora,Kaliua,0
-1.34095042,34.37663824,Mara,Tarime,0
-6.80158415,39.25609743,Dar es Salaam,Kinondoni,0
-8.2821022,35.30936075,Iringa,Mafinga,0
-3.32835877,36.63483579,Arusha,Arusha,0
-9.21278703,33.08299365,Songwe,Mbozi,0
-6.33149809,31.06613597,Katavi,Mpanda,0
-8.92972574,33.51238083,Mbeya,Mbeya,0
-7.10849667,31.16780022,Katavi,Mlele,0
-8.27895244,36.16307724,Morogoro,Kilombero,0
-2.8026179,33.99149507,Simiyu,Bariadi,0
-2.51835783,32.91259294,Mwanza,Nyamangana,0
-2.54359886,32.97677956,Mwanza,Nyamangana,0
-3.36734938,36.68591192,Arusha,Arusha,0
-3.35181089,37.34883879,Kilimanjaro,Moshi,0
-5.24626711,39.78130514,Kusini Pemba,Chake Chake,0
-7.94871957,35.78571394,Iringa,Kilolo,0
-9.33673156,34.76599755,Njombe,Njombe,0
-6.85826375,39.23409839,Dar es Salaam,Ilala,0
-3.37442925,35.85421592,Arusha,Monduli,0
-4.0548622,32.2425214,Shinyanga,Kahama,0
-6.2417265,39.52942008,Kusini Unguja,Kusini,0
-5.08542807,31.8466164,Tabora,Kaliua,0
-9.17445188,32.86430025,Songwe,Mbozi,0
-6.85287982,39.25271507,Dar es Salaam,Temeke,0
-2.53364171,32.93235387,Mwanza,Nyamangana,0
-6.16775092,35.89134876,Dodoma,Dodoma,0
-10.244265,38.252655,Lindi,Liwale,0
-2.77540106,33.7957137,Simiyu,Bariadi,0
-6.00263759,37.74761267,Morogoro,Mvomero,0
-10.69791682,35.80059476,Ruvuma,Songea,0
-8.29688495,31.51605986,Rukwa,Kalambo,0
-2.68138879,30.57979373,Kagera,Ngara,0
-6.16083374,34.84364831,Singida,Manyoni,0
-8.8484316,34.82376479,Njombe,Makambako,0
-9.25321193,32.83682333,Songwe,Momba,0
-8.54336613,34.44228444,Mbeya,Mbarali,0
-3.3829672,35.50345105,Arusha,Ngorongoro,0
-6.41000134,35.10642564,Singida,Manyoni,0
-8.68784496,36.70755481,Morogoro,Ulanga,0
-2.50287784,33.55026719,Mwanza,Magu,0
-2.46295318,32.38393955,Mwanza,Sengerema,0
-5.96836044,39.1961039,Kaskazini Unguja,Kaskazini B,0
-4.80129305,32.4305851,Tabora,Kaliua,0
-2.50691529,33.5462459,Mwanza,Magu,0
-5.44089624,37.76880523,Tanga,Kilindi,0
-1.65080687,31.70747534,Kagera,Muleba,0
-8.88302653,33.29293258,Mbeya,Mbeya,0
-6.58663261,36.08064332,Dodoma,Mpwapwa,0
-9.08348006,33.56218862,Mbeya,Rungwe,0
-2.66954298,32.98413476,Mwanza,Misungwi,0
-6.4843023,35.93891991,Dodoma,Chamwino,0
-5.95469665,35.96853343,Dodoma,Dodoma,0
-4.76089448,34.20092356,Singida,Ikungi,0
-7.82702156,33.35098808,Mbeya,Chunya,0
-1.33595176,30.90493275,Kagera,Kyerwa,0
-11.14455462,37.51214093,Ruvuma,Tunduru,0
-6.95155898,39.33050884,Dar es Salaam,Temeke,0
-10.67272851,35.64100234,Ruvuma,Songea,0
-9.08371082,34.6534365,Njombe,Wanging'Ombe,0
-7.49695115,31.03376547,Rukwa,Nkasi,0
-2.74836403,31.62747449,Geita,Chato,0
-3.35898094,36.66100006,Arusha,Arusha,0
-4.88163468,29.64783829,Kigoma,Kigoma,0
-6.89659107,39.25345484,Dar es Salaam,Temeke,0
-6.94859114,39.23187993,Dar es Salaam,Temeke,0
-3.34226538,35.7873348,Arusha,Karatu,0
-1.87611477,33.70148707,Mara,Musoma,0
-1.43803455,34.58890431,Mara,Tarime,0
-6.0414854,39.23010431,Mjini Magharibi,Magharibi,0
-4.14682603,32.88942197,Tabora,Nzega,0
-7.04547951,39.03073225,Pwani,Kisarawe,0
-2.49993796,33.54656255,Mwanza,Magu,0
-4.43894735,30.03459077,Kigoma,Buhigwe,0
-9.17439849,32.86383582,Songwe,Mbozi,0
-5.69360009,34.49530535,Singida,Manyoni,0
-8.20269778,35.99768151,Iringa,Kilolo,0
-7.4970404,31.0324462,Rukwa,Nkasi,0
-6.73416308,38.8489392,Pwani,Kibaha,0
-6.78453671,39.01630893,Dar es Salaam,Kinondoni,0
-8.22154557,35.46091856,Iringa,Iringa,0
-11.03404952,35.12097144,Ruvuma,Mbinga,0
-4.57591783,30.09258605,Kigoma,Kasulu,0
-4.45405836,29.81092981,Kigoma,Buhigwe,0
-4.48206169,34.19564412,Singida,Iramba,0
-10.20338377,40.03890443,Mtwara,Mtwara,0
-9.3380544,34.56067462,Njombe,Wanging'Ombe,0
-7.9553701,36.86373894,Morogoro,Kilombero,0
-7.8680465,35.40622894,Iringa,Iringa,0
-6.87369537,39.17482282,Dar es Salaam,Ilala,0
-2.58907641,32.64505715,Mwanza,Sengerema,0
-3.21737488,36.86660852,Arusha,Meru,0
-3.75165236,32.85322376,Shinyanga,Kahama,0
-4.50234691,34.16540755,Singida,Iramba,0
-6.85645033,39.2818958,Dar es Salaam,Temeke,0
-10.84771176,39.69935179,Mtwara,Tandahimba,0
-1.57129281,30.88618452,Kagera,Kyerwa,0
-6.93102187,39.26419557,Dar es Salaam,Temeke,0
-10.34492171,40.24878821,Mtwara,Mtwara,0
-4.19316927,33.13199358,Tabora,Nzega,0
-8.41075301,35.36654286,Iringa,Mufindi,0
-6.67831068,39.20478958,Dar es Salaam,Kinondoni,0
-9.27036916,33.36343857,Mbeya,Mbeya,0
-10.28170688,40.19750095,Mtwara,Mtwara,0
-10.7938254,39.59612829,Mtwara,Tandahimba,0
-7.21600142,38.79323983,Pwani,Kisarawe,0
-8.80240742,34.22164304,Mbeya,Mbarali,0
-8.90505978,32.96149192,Songwe,Mbozi,0
-7.99912689,35.85234612,Iringa,Kilolo,0
-4.48268306,30.16062437,Kigoma,Kasulu,0
-7.0415715,30.56128871,Rukwa,Nkasi,0
-2.71109331,32.72457468,Mwanza,Sengerema,0
-1.97594183,32.9138766,Mwanza,Ukerewe,0
-2.39779743,32.06342425,Mwanza,Sengerema,0
-8.20347168,36.69362851,Morogoro,Ulanga,0
-5.24635037,39.78140972,Kusini Pemba,Chake Chake,0
-8.87975985,34.82585171,Njombe,Makambako,0
-4.74003139,38.3502145,Tanga,Lushoto,0
-4.48291116,30.16141864,Kigoma,Kasulu,0
-8.90657871,34.67260252,Njombe,Wanging'Ombe,0
-2.64062799,32.78333766,Mwanza,Sengerema,0
-6.74411248,38.93100558,Pwani,Kibaha,0
-8.84840953,32.28135968,Songwe,Momba,0
-8.20521541,35.99777734,Iringa,Kilolo,0
-7.83343409,33.35174438,Mbeya,Chunya,0
-5.12277489,38.38480564,Tanga,Korogwe,0
-5.13482658,34.77145004,Singida,Ikungi,0
-2.60838289,32.06985279,Geita,Geita,0
-1.56796519,30.88282859,Kagera,Kyerwa,0
-6.37563484,38.35002253,Pwani,Bagamoyo,0
-8.87528246,34.82418936,Njombe,Makambako,0
-10.83492549,38.65013345,Mtwara,Nanyumbu,0
-1.23350272,34.2259216,Mara,Rorya,0
-6.79830437,39.24893874,Dar es Salaam,Kinondoni,0
-4.67756047,38.46839005,Tanga,Lushoto,0
-6.34504337,31.08317077,Katavi,Mpanda,0
-6.79264511,39.24001194,Dar es Salaam,Kinondoni,0
-9.24699178,34.77572879,Njombe,Njombe,0
-8.08819571,36.68237448,Morogoro,Kilombero,0
-8.29604122,31.51166677,Rukwa,Kalambo,0
-10.91951995,35.27903222,Ruvuma,Songea,0
-7.59676496,39.22961104,Pwani,Rufiji,0
-6.6745487,39.17873647,Dar es Salaam,Kinondoni,0
-3.52294654,35.34587719,Arusha,Karatu,0
-8.26212184,35.30208856,Iringa,Mafinga,0
-7.64711817,35.75620387,Iringa,Iringa,0
-6.88325273,39.25321325,Dar es Salaam,Temeke,0
-10.9113029,38.29749824,Mtwara,Nanyumbu,0
-11.0478066,34.76365157,Ruvuma,Mbinga,0
-6.13511549,39.32388632,Kusini Unguja,Kati,0
-7.74081414,35.87432376,Iringa,Kilolo,0
-9.98811831,38.96451682,Lindi,Ruangwa,0
-5.24929526,32.34454248,Tabora,Urambo,0
-6.16270599,35.63958571,Dodoma,Dodoma,0
-6.84480183,39.27960708,Dar es Salaam,Temeke,0
-5.1258421,38.38465646,Tanga,Korogwe,0
-4.55151538,34.84323846,Singida,Singida,0
-7.75974337,35.85599854,Iringa,Kilolo,0
-8.3863318,33.23017286,Mbeya,Chunya,0
-6.74376453,32.48059876,Katavi,Mlele,0
-3.62804301,34.26936834,Simiyu,Meatu,0
-9.24963788,32.83647907,Songwe,Momba,0
-5.55302052,37.33960351,Tanga,Kilindi,0
-10.12854531,39.13890922,Lindi,Lindi,0
-6.79400351,39.2504417,Dar es Salaam,Kinondoni,0
-7.68101995,31.56044658,Rukwa,Sumbawanga,0
-1.79487648,34.72725642,Mara,Serengeti,0
-5.02482208,34.76461167,Singida,Ikungi,0
-10.19675021,38.56411476,Lindi,Nachingwea,0
-3.34707538,37.30239733,Kilimanjaro,Moshi,0
-3.49388531,36.81844241,Arusha,Arusha,0
-3.36069441,37.02810759,Arusha,Meru,0
-10.40736839,39.1658539,Mtwara,Masasi,0
-10.36123187,40.10445275,Mtwara,Mtwara,0
-5.10235793,39.80806763,Kaskazini Pemba,Wete,0
-11.01496596,34.88005812,Ruvuma,Mbinga,0
-2.75313624,31.65280253,Geita,Chato,0
-10.18076743,38.94161201,Lindi,Ruangwa,0
-3.21550764,36.86083374,Arusha,Meru,0
-7.75186174,35.68171761,Iringa,Iringa,0
-3.37647872,36.67655788,Arusha,Arusha,0
-6.07945744,36.64711002,Dodoma,Kongwa,0
-7.86761175,35.40622795,Iringa,Iringa,0
-5.92676471,39.22104846,Kaskazini Unguja,Kaskazini B,0
-9.63944004,34.57477594,Njombe,Ludewa,0
-8.63067417,33.14907746,Songwe,Songwe,0
-8.10392399,35.90298106,Iringa,Kilolo,0
-8.69609444,34.37365962,Mbeya,Mbarali,0
-4.35932214,35.07495036,Manyara,Hanang,0
-6.20787109,39.38607565,Kusini Unguja,Kati,0
-4.35736219,37.82197113,Kilimanjaro,Same,0
-4.62446892,34.94520473,Singida,Singida,0
-3.03087703,33.25053664,Mwanza,Kwimba,0
-2.59978145,33.42121836,Mwanza,Magu,0
-10.3477715,40.08526921,Mtwara,Mtwara,0
-3.74355705,33.83469502,Shinyanga,Kishapu,0
-1.84051226,31.14020808,Kagera,Karagwe,0
-6.76834807,39.26735311,Dar es Salaam,Kinondoni,0
-6.77428669,36.64686765,Morogoro,Kilosa,0
-8.43374346,31.65853146,Rukwa,Kalambo,0
-4.82523797,34.75311879,Singida,Singida,0
-10.20308685,38.61947563,Lindi,Nachingwea,0
-1.64316088,31.43035706,Kagera,Bukoba,0
-7.48182759,35.9768289,Iringa,Kilolo,0
-3.74161791,33.83798186,Shinyanga,Kishapu,0
-8.90209108,32.96400176,Songwe,Mbozi,0
-4.73432464,34.9238114,Singida,Singida,0
-4.87427501,36.79099508,Manyara,Kiteto,0
-2.98715637,34.19036472,Simiyu,Itilima,0
-4.1862061,34.24277362,Singida,Iramba,0
-10.93960654,34.99762607,Ruvuma,Mbinga,0
-3.430437,37.29051739,Kilimanjaro,Hai,0
-8.96502775,32.89907508,Songwe,Mbozi,0
-4.87615131,34.63017409,Singida,Singida,0
-4.01372684,34.51307123,Singida,Mkalama,0
-4.91641843,34.67374641,Singida,Singida,0
-1.35699445,31.63397865,Kagera,Bukoba,0
-6.24211896,39.53024609,Kusini Unguja,Kusini,0
-9.3368081,34.765953,Njombe,Njombe,0
-6.14932139,39.51664329,Kusini Unguja,Kusini,0
-5.1321682,39.09657202,Tanga,Tanga,0
-5.60858377,38.27904308,Tanga,Handeni,0
-4.36087213,29.96591111,Kigoma,Buhigwe,0
-6.05413731,37.08920319,Morogoro,Kilosa,0
-1.69428098,34.29524408,Mara,Serengeti,0
-4.48936237,35.60642353,Manyara,Hanang,0
-8.30353306,32.32578209,Rukwa,Sumbawanga,0
-2.82409569,33.56846794,Mwanza,Kwimba,0
-3.36260483,36.48345518,Arusha,Arusha,0
-10.66554822,38.75008616,Mtwara,Masasi,0
-4.94411934,38.91484217,Tanga,Mkinga,0
-1.17699379,31.42241604,Kagera,Missenyi,0
-7.29147534,36.06157682,Iringa,Iringa,0
-10.85775658,39.27922072,Mtwara,Newala,0
-8.45230062,35.17380691,Iringa,Mafinga,0
-4.12095991,34.8355377,Singida,Mkalama,0
-3.63012237,34.29559821,Simiyu,Meatu,0
-10.1077875,39.6215274,Lindi,Lindi,0
-8.25251796,31.98803389,Rukwa,Sumbawanga,0
-6.75896793,36.4702931,Dodoma,Mpwapwa,0
-1.51254777,33.80891788,Mara,Butiam,0
-4.43207368,30.02836181,Kigoma,Buhigwe,0
-4.98415507,39.83426827,Kaskazini Pemba,Michweni,0
-3.10210068,37.59076962,Kilimanjaro,Rombo,0
-2.69843087,33.48642409,Mwanza,Magu,0
-3.2141053,31.78428674,Geita,Chato,0
-4.99091693,39.07661416,Tanga,Tanga,0
-7.79748864,35.77105143,Iringa,Iringa,0
-3.65803131,32.23175374,Geita,Mbogwe,0
-2.01721782,33.465023,Mara,Bunda,0
-10.68353378,39.59331266,Mtwara,Tandahimba,0
-6.80749417,39.23123372,Dar es Salaam,Kinondoni,0
-5.19249046,38.76435064,Tanga,Muhenza,0
-4.20082564,30.49374434,Kigoma,Kasulu,0
-5.69599069,36.63141641,Manyara,Kiteto,0
-4.64192249,34.18432279,Singida,Iramba,0
-4.20023521,32.32571886,Shinyanga,Kahama,0
-4.6833791,35.95497895,Dodoma,Kondoa,0
-10.92193825,39.38392303,Mtwara,Newala,0
-9.011527,33.06948196,Songwe,Mbozi,0
-5.22623938,35.1787599,Dodoma,Chemba,0
-3.36580758,33.53941932,Shinyanga,Kishapu,0
-7.25204678,31.39579304,Katavi,Mlele,0
-9.16936581,33.54173989,Mbeya,Rungwe,0
-5.18199071,38.79146583,Tanga,Muhenza,0
-3.82268415,37.46291353,Manyara,Simanjiro,0
-3.37327505,36.65844271,Arusha,Arusha,0
-3.03082846,33.92735649,Simiyu,Itilima,0
-9.0052422,34.5491281,Njombe,Wanging'Ombe,0
-4.88724787,29.6395777,Kigoma,Kigoma,0
-4.54530323,31.96517634,Tabora,Kaliua,0
-3.04238574,35.48198946,Arusha,Ngorongoro,0
-2.48576337,32.92275819,Mwanza,Ilemela,0
-3.8303788,30.63566558,Kigoma,Kibondo,0
-2.66360441,32.64075527,Mwanza,Sengerema,0
-8.01157475,35.49810857,Iringa,Iringa,0
-9.33696867,34.76622556,Njombe,Njombe,0
-2.63528497,31.31248772,Kagera,Biharamulo,0
-11.14332643,37.51214611,Ruvuma,Tunduru,0
-9.33679131,34.7659987,Njombe,Njombe,0
-7.87294518,30.79661433,Rukwa,Nkasi,0
-3.08259322,32.08668947,Geita,Geita,0
-6.76714008,39.11741627,Dar es Salaam,Kinondoni,0
-10.92387162,39.38217998,Mtwara,Newala,0
-5.9674919,39.19699046,Kaskazini Unguja,Kaskazini B,0
-4.61710027,35.03142987,Singida,Singida,0
-8.35967471,32.29617128,Songwe,Momba,0
-5.13190431,39.0990229,Tanga,Tanga,0
-10.61761733,38.81132066,Mtwara,Masasi,0
-6.21817694,36.35918554,Dodoma,Mpwapwa,0
-9.93089752,39.72115387,Lindi,Lindi,0
-6.7353678,38.84879834,Pwani,Kibaha,0
-3.15610519,32.37273102,Geita,Geita,0
-7.78098022,35.6926022,Iringa,Iringa,0
-7.982354,31.53769198,Rukwa,Sumbawanga,0
-5.24662076,39.76660014,Kusini Pemba,Chake Chake,0
-5.17983174,38.790178,Tanga,Muhenza,0
-8.98022375,36.75909493,Morogoro,Ulanga,0
-10.85782785,39.78016811,Mtwara,Tandahimba,0
-2.49710832,32.90593969,Mwanza,Ilemela,0
-1.32596209,31.82265731,Kagera,Bukoba,0
-8.25335389,31.36132334,Rukwa,Kalambo,0
-9.30550146,33.62544027,Mbeya,Rungwe,0
-3.75214706,32.85004276,Shinyanga,Kahama,0
-5.10415329,32.39617217,Tabora,Uyui,0
-2.54616383,32.95737052,Mwanza,Nyamangana,0
-10.37872282,39.84088263,Mtwara,Mtwara,0
-4.11227155,35.15863948,Manyara,Mbulu,0
-3.38993778,36.76768278,Arusha,Meru,0
-10.17102262,39.85874741,Lindi,Lindi,0
-7.49675366,31.03255072,Rukwa,Nkasi,0
-3.40076778,37.35743607,Kilimanjaro,Moshi,0
-10.66749895,38.74774767,Mtwara,Masasi,0
-6.26334607,36.8689411,Morogoro,Gairo,0
-4.55020918,34.84322296,Singida,Singida,0
-3.28763817,32.22239077,Geita,Mbogwe,0
-8.3168591,35.55160681,Iringa,Mufindi,0
-10.79787932,38.65343375,Mtwara,Nanyumbu,0
-7.73037315,35.71967517,Iringa,Iringa,0
-1.50712794,33.78789494,Mara,Butiam,0
-8.40945,35.86655167,Iringa,Mufindi,0
-5.0605544,39.73325365,Kaskazini Pemba,Wete,0
-3.82236731,37.46240495,Manyara,Simanjiro,0
-2.52993744,32.94447401,Mwanza,Ilemela,0
-7.48222299,35.96892564,Iringa,Kilolo,0
-5.07313957,38.45362639,Tanga,Korogwe,0
-6.75087462,30.41145223,Katavi,Mpanda,0
-8.78150969,34.6449197,Njombe,Wanging'Ombe,0
-9.40877175,33.91602259,Mbeya,Rungwe,0
-6.14885578,39.21398932,Mjini Magharibi,Mjini,0
-5.68719315,36.62851486,Manyara,Kiteto,0
-3.61856462,33.81541556,Shinyanga,Kishapu,0
-1.79211509,34.73467906,Mara,Serengeti,0
-8.57271466,33.45564454,Mbeya,Chunya,0
-1.50644727,33.78902116,Mara,Butiam,0
-4.83447399,34.7508241,Singida,Singida,0
-7.93324741,35.78295658,Iringa,Kilolo,0
-9.17071675,33.82010603,Mbeya,Rungwe,0
-5.92677777,39.2230486,Kaskazini Unguja,Kaskazini B,0
-3.05362262,34.34202567,Simiyu,Meatu,0
-1.32937474,31.80872221,Kagera,Bukoba,0
-4.62753117,35.02775855,Singida,Singida,0
-1.37290131,34.43385866,Mara,Tarime,0
-10.68374196,38.87933772,Mtwara,Masasi,0
-1.46474074,31.73767633,Kagera,Bukoba,0
-5.4029192,38.61263798,Tanga,Handeni,0
-1.4054043,33.70625106,Mwanza,Ukerewe,0
-8.93664329,33.34546068,Mbeya,Mbeya,0
-4.62586823,35.75762001,Dodoma,Kondoa,0
-10.41647749,38.80635527,Lindi,Nachingwea,0
-7.75441947,35.48311714,Iringa,Iringa,0
-3.5740557,32.6110656,Shinyanga,Kahama,0
-8.63374397,33.15059503,Songwe,Songwe,0
-8.20422871,36.69396428,Morogoro,Ulanga,0
-8.24320596,35.02418367,Iringa,Mufindi,0
-6.81534016,39.27343136,Dar es Salaam,Ilala,0
-2.60205325,33.42232525,Mwanza,Magu,0
-8.28228169,35.30944131,Iringa,Mafinga,0
-4.07323931,37.99143572,Kilimanjaro,Same,0
-6.04431761,39.22817815,Mjini Magharibi,Magharibi,0
-4.74846418,29.69621803,Kigoma,Kigoma,0
-10.72771851,39.78728617,Mtwara,Mtwara,0
-3.42594995,30.73144473,Kigoma,Kakonko,0
-10.68464181,39.59020532,Mtwara,Tandahimba,0
-8.77753799,33.640955,Mbeya,Mbarali,0
-3.38899591,36.74088004,Arusha,Arusha,0
-10.1300704,39.13526076,Lindi,Lindi,0
-3.27611978,37.10946408,Kilimanjaro,Siha,0
-8.391658333,38.948825,Lindi,Kilwa,0
-6.58686467,36.07748156,Dodoma,Mpwapwa,0
-10.78149572,39.5488524,Mtwara,Tandahimba,0
-5.08544127,30.56618556,Kigoma,Uvinza,0
-8.82064977,36.25195665,Morogoro,Ulanga,0
-3.23864772,31.86982336,Geita,Mbogwe,0
-8.31071695,31.05488144,Rukwa,Kalambo,0
-5.31340751,36.55919235,Manyara,Kiteto,0
-8.43368315,31.66029844,Rukwa,Kalambo,0
-6.9558181,39.33102013,Dar es Salaam,Temeke,0
-4.64283184,38.32358325,Tanga,Lushoto,0
-5.05470429,35.86373646,Dodoma,Chemba,0
-9.30567524,35.28553252,Njombe,Njombe,0
-2.54132412,32.91309495,Mwanza,Nyamangana,0
-6.34643977,31.0698777,Katavi,Mpanda,0
-8.93724119,33.34710681,Mbeya,Mbeya,0
-10.74410165,34.73293254,Ruvuma,Mbinga,0
-3.21124108,31.81909791,Geita,Chato,0
-5.96476408,35.97464842,Dodoma,Dodoma,0
-4.74589672,29.69705821,Kigoma,Kigoma,0
-3.36115332,36.68376715,Arusha,Arusha,0
-7.04166607,30.56138419,Rukwa,Nkasi,0
-6.75330878,30.41271773,Katavi,Mpanda,0
-2.63713684,32.28019214,Geita,Geita,0
-3.36635624,36.68580382,Arusha,Arusha,0
-4.53458492,38.24078868,Tanga,Lushoto,0
-6.35846594,39.45429826,Kusini Unguja,Kusini,0
-4.54518286,31.96511527,Tabora,Kaliua,0
-6.30122653,35.88021999,Dodoma,Chamwino,0
-4.40892099,34.52967253,Singida,Iramba,0
-3.63654561,32.93983483,Shinyanga,Shinyanga,0
-6.13957459,39.32514854,Kusini Unguja,Kati,0
-8.96002176,32.89953363,Songwe,Mbozi,0
-8.37451707,31.97838888,Rukwa,Sumbawanga,0
-7.11859752,39.20520724,Pwani,Mkuranga,0
-9.33765676,34.76739984,Njombe,Njombe,0
-8.0340757,35.76821218,Iringa,Kilolo,0
-8.49092305,32.28890499,Rukwa,Sumbawanga,0
-8.95220998,33.24702427,Mbeya,Mbeya,0
-4.3356808,35.40282925,Manyara,Babati,0
-6.75109397,36.46954577,Dodoma,Mpwapwa,0
-2.80211728,33.99139861,Simiyu,Bariadi,0
-8.68372289,35.1051938,Iringa,Mufindi,0
-1.67741029,33.71070642,Mara,Musoma,0
-8.53682318,32.94141151,Songwe,Songwe,0
-9.19911444,33.10054354,Songwe,Mbozi,0
-3.02807119,33.25188158,Mwanza,Kwimba,0
-9.32521233,34.76289761,Njombe,Njombe,0
-5.8768444,39.29077581,Kaskazini Unguja,Kaskazini A,0
-10.5577897,36.23736969,Ruvuma,Namtumbo,0
-7.14602163,31.20281908,Katavi,Mlele,0
-2.12201747,33.48686166,Mara,Bunda,0
-2.7854713,33.78834029,Simiyu,Bariadi,0
-7.42469182,31.37070342,Katavi,Mlele,0
-1.0884196,31.80647941,Kagera,Bukoba,0
-3.1627084,32.25906808,Geita,Geita,0
-4.63483498,38.20696264,Tanga,Lushoto,0
-2.04087879,33.83972683,Mara,Bunda,0
-9.67231211,39.1059657,Lindi,Kilwa,0
-2.53863248,33.19864,Mwanza,Magu,0
-6.34231464,31.08301418,Katavi,Mpanda,0
-2.07861326,32.9398915,Mwanza,Ukerewe,0
-7.57140788,36.10763171,Iringa,Kilolo,0
-8.97748191,33.95139317,Njombe,Makete,0
-8.25662181,35.09216345,Iringa,Mufindi,0
-7.94294598,31.629177,Rukwa,Sumbawanga,0
-9.17145641,33.82047775,Mbeya,Rungwe,0
-10.73735905,38.80794648,Mtwara,Masasi,0
-4.08925293,34.73638531,Singida,Mkalama,0
-1.89007265,34.7296957,Mara,Serengeti,0
-3.35209694,36.66112894,Arusha,Arusha,0
-6.07273021,36.64452211,Dodoma,Kongwa,0
-7.74741075,35.71583893,Iringa,Iringa,0
-2.65775831,33.94020598,Simiyu,Bariadi,0
-4.31006139,35.62749505,Manyara,Babati,0
-9.11984594,32.93785899,Songwe,Mbozi,0
-6.58221779,39.07972076,Pwani,Bagamoyo,0
-6.75531377,30.41355642,Katavi,Mpanda,0
-7.99448472,31.79559679,Rukwa,Sumbawanga,0
-10.79328031,39.42273921,Mtwara,Tandahimba,0
-6.05241156,37.08708793,Morogoro,Kilosa,0
-2.52766922,32.94527973,Mwanza,Ilemela,0
-2.05746519,31.51318897,Kagera,Muleba,0
-8.30290013,32.32681724,Rukwa,Sumbawanga,0
-8.37021382,31.71727808,Rukwa,Kalambo,0
-5.16502557,39.81221992,Kaskazini Pemba,Wete,0
-10.90050075,39.64024371,Mtwara,Tandahimba,0
-5.74839139,34.82956242,Singida,Manyoni,0
-6.81239314,39.24450012,Dar es Salaam,Kinondoni,0
-6.9287037,39.26278426,Dar es Salaam,Temeke,0
-5.74846404,34.83053421,Singida,Manyoni,0
-9.23754351,33.33851506,Mbeya,Mbeya,0
-3.39229188,36.74103376,Arusha,Arusha,0
-8.68714893,36.70806949,Morogoro,Ulanga,0
-8.49703979,35.59112706,Iringa,Mufindi,0
-11.13205364,38.60646465,Mtwara,Nanyumbu,0
-9.34893554,34.771906,Njombe,Njombe,0
-1.30205389,33.94416674,Mara,Rorya,0
-3.36163895,36.68351,Arusha,Arusha,0
-5.76965427,38.70284206,Tanga,Pangani,0
-8.40938256,35.86671721,Iringa,Mufindi,0
-8.56678864,34.4458257,Mbeya,Mbarali,0
-7.47373987,36.12577867,Iringa,Kilolo,0
-4.10336214,32.40901484,Shinyanga,Kahama,0
-4.70012004,38.11961796,Tanga,Korogwe,0
-3.82072174,37.45835244,Manyara,Simanjiro,0
-2.53534173,32.9395477,Mwanza,Nyamangana,0
-3.99129455,33.38840645,Tabora,Igunga,0
-11.05868122,37.33864651,Ruvuma,Tunduru,0
-5.80207885,34.40205778,Singida,Manyoni,0
-5.75477441,38.69909327,Tanga,Pangani,0
-6.76730263,38.98445081,Pwani,Kibaha,0
-7.94988287,31.60423966,Rukwa,Sumbawanga,0
-4.86891692,29.64283982,Kigoma,Kigoma,0
-4.91021678,29.66150073,Kigoma,Kigoma,0
-10.9521988,39.2720332,Mtwara,Newala,0
-2.5254373,32.9017726,Mwanza,Nyamangana,0
-8.20411396,35.99723985,Iringa,Kilolo,0
-7.95847452,31.61808831,Rukwa,Sumbawanga,0
-3.27600692,32.79979942,Shinyanga,Shinyanga,0
-2.94992603,33.36855667,Mwanza,Kwimba,0
-2.55610714,30.60723019,Kagera,Ngara,0
-1.24518656,31.66582591,Kagera,Missenyi,0
-6.74409818,30.40707577,Katavi,Mpanda,0
-9.40809997,33.91682793,Mbeya,Rungwe,0
-11.25899641,34.79141641,Ruvuma,Nyasa,0
-7.78091784,35.69237443,Iringa,Iringa,0
-3.30294929,37.51187053,Kilimanjaro,Moshi,0
-8.54679306,32.54848987,Songwe,Momba,0
-6.1953741,39.22670272,Mjini Magharibi,Mjini,0
-3.12982004,33.64721134,Simiyu,Maswa,0
-6.78543872,39.23877491,Dar es Salaam,Kinondoni,0
-2.75498125,31.87902651,Geita,Geita,0
-10.60268916,39.62187821,Lindi,Lindi,0
-2.55730411,36.78190323,Arusha,Longido,0
-6.52885765,37.21855418,Morogoro,Kilosa,0
-6.14272893,39.22069979,Mjini Magharibi,Mjini,0
-4.42034256,34.7570325,Singida,Mkalama,0
-9.97387516,34.62901859,Njombe,Ludewa,0
-6.58318794,38.55414312,Pwani,Bagamoyo,0
-1.50704193,33.78795947,Mara,Butiam,0
-4.20049374,34.82258011,Singida,Mkalama,0
-6.37901137,38.35325553,Pwani,Bagamoyo,0
-9.32177548,32.78160801,Muchiga,Nakonde,0
-10.9249644,39.38052611,Mtwara,Newala,0
-3.04239629,35.48202045,Arusha,Ngorongoro,0
-2.63430325,32.79086406,Mwanza,Sengerema,0
-8.82068738,36.25188791,Morogoro,Ulanga,0
