counter,Latitude,Longitude,District,Errors
597,-1.87611477,33.70148707,Musoma,0
598,-1.43803455,34.58890431,Tarime,0
599,-6.0414854,39.23010431,Kaskazini B,0
600,-4.14682603,32.88942197,Nzega,0
601,-7.04547951,39.03073225,Ilala,0
602,-2.49993796,33.54656255,list index out of range,1
603,-4.43894735,30.03459077,Buhigwe,0
604,-9.17439849,32.86383582,Mbozi,0
605,-5.69360009,34.49530535,Manyoni,0
606,-8.20269778,35.99768151,Kilolo,0
607,-7.4970404,31.0324462,Nkasi,0
608,-6.73416308,38.8489392,Kibaha Urban,0
609,-6.78453671,39.01630893,Kinondoni,0
610,-8.22154557,35.46091856,Iringa Rural,0
611,-11.03404952,35.12097144,Mbinga,0
612,-4.57591783,30.09258605,Kasulu Township Authority,0
613,-4.45405836,29.81092981,Buhigwe,0
614,-4.48206169,34.19564412,Iramba,0
615,-10.20338377,40.03890443,Mtwara Rural,0
616,-9.3380544,34.56067462,Wanging'ombe,0
617,-7.9553701,36.86373894,Kilombero,0
618,-7.8680465,35.40622894,Iringa Rural,0
619,-6.87369537,39.17482282,Ilala,0
620,-2.58907641,32.64505715,Sengerema,0
621,-3.21737488,36.86660852,Meru,0
622,-3.75165236,32.85322376,Kahama,0
623,-4.50234691,34.16540755,Iramba,0
624,-6.85645033,39.2818958,Temeke,0
625,-10.84771176,39.69935179,Tandahimba,0
626,-1.57129281,30.88618452,Kyerwa,0
627,-6.93102187,39.26419557,Temeke,0
628,-10.34492171,40.24878821,Mtwara Rural,0
629,-4.19316927,33.13199358,Nzega,0
630,-8.41075301,35.36654286,Mufindi,0
631,-6.67831068,39.20478958,Kinondoni,0
632,-9.27036916,33.36343857,Mbeya Rural,0
633,-10.28170688,40.19750095,Mtwara Urban,0
634,-10.7938254,39.59612829,Tandahimba,0
635,-7.21600142,38.79323983,Kisarawe,0
636,-8.80240742,34.22164304,Mbarali,0
637,-8.90505978,32.96149192,Mbozi,0
638,-7.99912689,35.85234612,Kilolo,0
639,-4.48268306,30.16062437,Kasulu Township Authority,0
640,-7.0415715,30.56128871,Nkasi,0
641,-2.71109331,32.72457468,Sengerema,0
642,-1.97594183,32.9138766,Ukerewe,0
643,-2.39779743,32.06342425,Sengerema,0
644,-8.20347168,36.69362851,Ulanga,0
645,-5.24635037,39.78140972,Chake Chake,0
646,-8.87975985,34.82585171,Makambako Township Authority,0
647,-4.74003139,38.3502145,Lushoto,0
648,-4.48291116,30.16141864,Kasulu Township Authority,0
649,-8.90657871,34.67260252,Wanging'ombe,0
650,-2.64062799,32.78333766,Sengerema,0
651,-6.74411248,38.93100558,Kibaha Urban,0
652,-8.84840953,32.28135968,Momba,0
653,-8.20521541,35.99777734,Kilolo,0
654,-7.83343409,33.35174438,Chunya,0
655,-5.12277489,38.38480564,Korogwe,0
656,-5.13482658,34.77145004,Ikungi,0
657,-2.60838289,32.06985279,Geita,0
658,-1.56796519,30.88282859,Kyerwa,0
659,-6.37563484,38.35002253,Bagamoyo,0
660,-8.87528246,34.82418936,Makambako Township Authority,0
661,-10.83492549,38.65013345,Nanyumbu,0
662,-1.23350272,34.2259216,Rorya,0
663,-6.79830437,39.24893874,Kinondoni,0
664,-4.67756047,38.46839005,Lushoto,0
665,-6.34504337,31.08317077,Mpanda Urban,0
666,-6.79264511,39.24001194,Kinondoni,0
667,-9.24699178,34.77572879,Njombe Urban,0
668,-8.08819571,36.68237448,Kilombero,0
669,-8.29604122,31.51166677,Kalambo,0
670,-10.91951995,35.27903222,Songea Rural,0
671,-7.59676496,39.22961104,Rufiji,0
672,-6.6745487,39.17873647,Kinondoni,0
673,-3.52294654,35.34587719,Karatu,0
674,-8.26212184,35.30208856,Mafinga Township Authority,0
675,-7.64711817,35.75620387,Iringa Rural,0
676,-6.88325273,39.25321325,Temeke,0
677,-10.9113029,38.29749824,Nanyumbu,0
678,-11.0478066,34.76365157,Mbinga,0
679,-6.13511549,39.32388632,Kati,0
680,-7.74081414,35.87432376,Kilolo,0
681,-9.98811831,38.96451682,Ruangwa,0
682,-5.24929526,32.34454248,Urambo,0
683,-6.16270599,35.63958571,Dodoma Urban,0
684,-6.84480183,39.27960708,Temeke,0
685,-5.1258421,38.38465646,Korogwe,0
686,-4.55151538,34.84323846,Singida,0
687,-7.75974337,35.85599854,Kilolo,0
688,-8.3863318,33.23017286,Chunya,0
689,-6.74376453,32.48059876,Mlele,0
690,-3.62804301,34.26936834,Meatu,0
691,-9.24963788,32.83647907,Momba,0
692,-5.55302052,37.33960351,Kilindi,0
693,-10.12854531,39.13890922,Lindi Rural,0
694,-6.79400351,39.2504417,Kinondoni,0
695,-7.68101995,31.56044658,Sumbawanga Rural,0
696,-1.79487648,34.72725642,Serengeti,0
697,-5.02482208,34.76461167,Ikungi,0
698,-10.19675021,38.56411476,Nachingwea,0
699,-3.34707538,37.30239733,Moshi Municipal,0
700,-3.49388531,36.81844241,Arusha,0
701,-3.36069441,37.02810759,Meru,0
702,-10.40736839,39.1658539,Masasi,0
703,-10.36123187,40.10445275,Mtwara Rural,0
704,-5.10235793,39.80806763,Wete,0
705,-11.01496596,34.88005812,Mbinga,0
706,-2.75313624,31.65280253,Chato,0
707,-10.18076743,38.94161201,Ruangwa,0
708,-3.21550764,36.86083374,Meru,0
709,-7.75186174,35.68171761,Iringa Urban,0
710,-3.37647872,36.67655788,Arusha Urban,0
711,-6.07945744,36.64711002,Kongwa,0
712,-7.86761175,35.40622795,Iringa Rural,0
713,-5.92676471,39.22104846,Kaskazini B,0
714,-9.63944004,34.57477594,Ludewa,0
715,-8.63067417,33.14907746,Chunya,0
716,-8.10392399,35.90298106,Kilolo,0
717,-8.69609444,34.37365962,Mbarali,0
718,-4.35932214,35.07495036,Hanang,0
719,-6.20787109,39.38607565,Kati,0
720,-4.35736219,37.82197113,Same,0
721,-4.62446892,34.94520473,Singida,0
722,-3.03087703,33.25053664,Kwimba,0
723,-2.59978145,33.42121836,Magu,0
724,-10.3477715,40.08526921,Mtwara Rural,0
725,-3.74355705,33.83469502,Kishapu,0
726,-1.84051226,31.14020808,Karagwe,0
727,-6.76834807,39.26735311,Kinondoni,0
728,-6.77428669,36.64686765,Kilosa,0
729,-8.43374346,31.65853146,Kalambo,0
730,-4.82523797,34.75311879,Singida Urban,0
731,-10.20308685,38.61947563,Nachingwea,0
732,-1.64316088,31.43035706,Bukoba Rural,0
733,-7.48182759,35.9768289,Kilolo,0
734,-3.74161791,33.83798186,Kishapu,0
735,-8.90209108,32.96400176,Mbozi,0
736,-4.73432464,34.9238114,Singida,0
737,-4.87427501,36.79099508,Kiteto,0
738,-2.98715637,34.19036472,Itilima,0
739,-4.1862061,34.24277362,Iramba,0
740,-10.93960654,34.99762607,Mbinga,0
741,-3.430437,37.29051739,Hai,0
742,-8.96502775,32.89907508,Mbozi,0
743,-4.87615131,34.63017409,Singida Urban,0
744,-4.01372684,34.51307123,Mkalama,0
745,-4.91641843,34.67374641,Singida Urban,0
746,-1.35699445,31.63397865,Bukoba Rural,0
747,-6.24211896,39.53024609,Kusini,0
748,-9.3368081,34.765953,Njombe Urban,0
749,-6.14932139,39.51664329,Kati,0
750,-5.1321682,39.09657202,Tanga,0
751,-5.60858377,38.27904308,Handeni,0
752,-4.36087213,29.96591111,Buhigwe,0
753,-6.05413731,37.08920319,Kilosa,0
754,-1.69428098,34.29524408,Serengeti,0
755,-4.48936237,35.60642353,Hanang,0
756,-8.30353306,32.32578209,Sumbawanga Rural,0
757,-2.82409569,33.56846794,Kwimba,0
758,-3.36260483,36.48345518,Arusha,0
759,-10.66554822,38.75008616,Masasi Township Authority,0
760,-4.94411934,38.91484217,Mkinga,0
761,-1.17699379,31.42241604,Missenyi,0
762,-7.29147534,36.06157682,Iringa Rural,0
763,-10.85775658,39.27922072,Newala,0
764,-8.45230062,35.17380691,Mafinga Township Authority,0
765,-4.12095991,34.8355377,Mkalama,0
766,-3.63012237,34.29559821,Meatu,0
767,-10.1077875,39.6215274,Lindi Urban,0
768,-8.25251796,31.98803389,Sumbawanga Rural,0
769,-6.75896793,36.4702931,Mpwapwa,0
770,-1.51254777,33.80891788,Musoma Municipal,0
771,-4.43207368,30.02836181,Buhigwe,0
772,-4.98415507,39.83426827,Micheweni,0
773,-3.10210068,37.59076962,Rombo,0
774,-2.69843087,33.48642409,Magu,0
775,-3.2141053,31.78428674,Chato,0
776,-4.99091693,39.07661416,Tanga,0
777,-7.79748864,35.77105143,Iringa Rural,0
778,-3.65803131,32.23175374,Mbogwe,0
779,-2.01721782,33.465023,Bunda,0
780,-10.68353378,39.59331266,Tandahimba,0
781,-6.80749417,39.23123372,Kinondoni,0
782,-5.19249046,38.76435064,Muheza,0
783,-4.20082564,30.49374434,Kasulu,0
784,-5.69599069,36.63141641,Kiteto,0
785,-4.64192249,34.18432279,Iramba,0
786,-4.20023521,32.32571886,Kahama,0
787,-4.6833791,35.95497895,Kondoa,0
788,-10.92193825,39.38392303,Newala,0
789,-9.011527,33.06948196,Mbozi,0
790,-5.22623938,35.1787599,Chemba,0
791,-3.36580758,33.53941932,Kishapu,0
792,-7.25204678,31.39579304,Mlele,0
793,-9.16936581,33.54173989,Rungwe,0
794,-5.18199071,38.79146583,Muheza,0
795,-3.82268415,37.46291353,Simanjiro,0
796,-3.37327505,36.65844271,Arusha Urban,0
797,-3.03082846,33.92735649,Itilima,0
798,-9.0052422,34.5491281,Wanging'ombe,0
799,-4.88724787,29.6395777,Kigoma Municipal-Ujiji,0
800,-4.54530323,31.96517634,Kaliua,0
801,-3.04238574,35.48198946,Ngorongoro,0
802,-2.48576337,32.92275819,Ilemela,0
803,-3.8303788,30.63566558,Kibondo,0
804,-2.66360441,32.64075527,Sengerema,0
805,-8.01157475,35.49810857,Iringa Rural,0
806,-9.33696867,34.76622556,Njombe Urban,0
807,-2.63528497,31.31248772,Biharamulo,0
808,-11.14332643,37.51214611,Tunduru,0
809,-9.33679131,34.7659987,Njombe Urban,0
810,-7.87294518,30.79661433,Nkasi,0
811,-3.08259322,32.08668947,Geita,0
812,-6.76714008,39.11741627,Kinondoni,0
813,-10.92387162,39.38217998,Newala,0
814,-5.9674919,39.19699046,Kaskazini B,0
815,-4.61710027,35.03142987,Singida,0
816,-8.35967471,32.29617128,Momba,0
817,-5.13190431,39.0990229,Tanga,0
818,-10.61761733,38.81132066,Masasi,0
819,-6.21817694,36.35918554,Mpwapwa,0
820,-9.93089752,39.72115387,Lindi Urban,0
821,-6.7353678,38.84879834,Kibaha Urban,0
822,-3.15610519,32.37273102,Geita,0
823,-7.78098022,35.6926022,Iringa Urban,0
824,-7.982354,31.53769198,Sumbawanga Urban,0
825,-5.24662076,39.76660014,Chake Chake,0
826,-5.17983174,38.790178,Muheza,0
827,-8.98022375,36.75909493,Ulanga,0
828,-10.85782785,39.78016811,Tandahimba,0
829,-2.49710832,32.90593969,Ilemela,0
830,-1.32596209,31.82265731,Bukoba Urban,0
831,-8.25335389,31.36132334,Kalambo,0
832,-9.30550146,33.62544027,Rungwe,0
833,-3.75214706,32.85004276,Kahama,0
834,-5.10415329,32.39617217,Uyui,0
835,-2.54616383,32.95737052,Nyamagana,0
836,-10.37872282,39.84088263,Mtwara Rural,0
837,-4.11227155,35.15863948,Mbulu,0
838,-3.38993778,36.76768278,Meru,0
839,-10.17102262,39.85874741,Lindi Rural,0
840,-7.49675366,31.03255072,Nkasi,0
841,-3.40076778,37.35743607,Moshi,0
842,-10.66749895,38.74774767,Masasi Township Authority,0
843,-6.26334607,36.8689411,Gairo,0
844,-4.55020918,34.84322296,Singida,0
845,-3.28763817,32.22239077,Mbogwe,0
846,-8.3168591,35.55160681,Mufindi,0
847,-10.79787932,38.65343375,Masasi,0
848,-7.73037315,35.71967517,Iringa Urban,0
849,-1.50712794,33.78789494,Musoma Municipal,0
850,-8.40945,35.86655167,Mufindi,0
851,-5.0605544,39.73325365,Wete,0
852,-3.82236731,37.46240495,Simanjiro,0
853,-2.52993744,32.94447401,Ilemela,0
854,-7.48222299,35.96892564,Kilolo,0
855,-5.07313957,38.45362639,Korogwe,0
856,-6.75087462,30.41145223,Mpanda Rural,0
857,-8.78150969,34.6449197,Wanging'ombe,0
858,-9.40877175,33.91602259,Rungwe,0
859,-6.14885578,39.21398932,Mjini,0
860,-5.68719315,36.62851486,Kiteto,0
861,-3.61856462,33.81541556,Kishapu,0
862,-1.79211509,34.73467906,Serengeti,0
863,-8.57271466,33.45564454,Chunya,0
864,-1.50644727,33.78902116,Musoma Municipal,0
865,-4.83447399,34.7508241,Singida Urban,0
866,-7.93324741,35.78295658,Kilolo,0
867,-9.17071675,33.82010603,Rungwe,0
868,-5.92677777,39.2230486,Kaskazini B,0
869,-3.05362262,34.34202567,Meatu,0
870,-1.32937474,31.80872221,Bukoba Urban,0
871,-4.62753117,35.02775855,Singida,0
872,-1.37290131,34.43385866,Tarime,0
873,-10.68374196,38.87933772,Masasi Township Authority,0
874,-1.46474074,31.73767633,Bukoba Rural,0
875,-5.4029192,38.61263798,Handeni,0
876,-1.4054043,33.70625106,Butiama,0
877,-8.93664329,33.34546068,Mbeya Rural,0
878,-4.62586823,35.75762001,Kondoa,0
879,-10.41647749,38.80635527,Nachingwea,0
880,-7.75441947,35.48311714,Iringa Rural,0
881,-3.5740557,32.6110656,Kahama,0
882,-8.63374397,33.15059503,Chunya,0
883,-8.20422871,36.69396428,Ulanga,0
884,-8.24320596,35.02418367,Mufindi,0
885,-6.81534016,39.27343136,Ilala,0
886,-2.60205325,33.42232525,Magu,0
887,-8.28228169,35.30944131,Mafinga Township Authority,0
888,-4.07323931,37.99143572,Same,0
889,-6.04431761,39.22817815,Magharibi,0
890,-4.74846418,29.69621803,Kigoma Rural,0
891,-10.72771851,39.78728617,Mtwara Rural,0
892,-3.42594995,30.73144473,Kakonko,0
893,-10.68464181,39.59020532,Tandahimba,0
894,-8.77753799,33.640955,Mbarali,0
895,-3.38899591,36.74088004,Arusha Urban,0
896,-10.1300704,39.13526076,Lindi Rural,0
897,-3.27611978,37.10946408,Siha,0
898,-8.391658333,38.948825,Kilwa,0
899,-6.58686467,36.07748156,Mpwapwa,0
900,-10.78149572,39.5488524,Tandahimba,0
901,-5.08544127,30.56618556,Uvinza,0
902,-8.82064977,36.25195665,Ulanga,0
903,-3.23864772,31.86982336,Mbogwe,0
904,-8.31071695,31.05488144,Kalambo,0
905,-5.31340751,36.55919235,Kiteto,0
906,-8.43368315,31.66029844,Kalambo,0
907,-6.9558181,39.33102013,Mkuranga,0
908,-4.64283184,38.32358325,Lushoto,0
909,-5.05470429,35.86373646,Chemba,0
910,-9.30567524,35.28553252,Njombe Rural,0
911,-2.54132412,32.91309495,Nyamagana,0
912,-6.34643977,31.0698777,Mpanda Urban,0
913,-8.93724119,33.34710681,Mbeya Rural,0
914,-10.74410165,34.73293254,Mbinga,0
915,-3.21124108,31.81909791,Chato,0
916,-5.96476408,35.97464842,Dodoma Urban,0
917,-4.74589672,29.69705821,Kigoma Rural,0
918,-3.36115332,36.68376715,Arusha,0
919,-7.04166607,30.56138419,Nkasi,0
920,-6.75330878,30.41271773,Mpanda Rural,0
921,-2.63713684,32.28019214,Geita,0
922,-3.36635624,36.68580382,Arusha Urban,0
923,-4.53458492,38.24078868,Lushoto,0
924,-6.35846594,39.45429826,Kusini,0
925,-4.54518286,31.96511527,Kaliua,0
926,-6.30122653,35.88021999,Chamwino,0
927,-4.40892099,34.52967253,Iramba,0
928,-3.63654561,32.93983483,Shinyanga Rural,0
929,-6.13957459,39.32514854,Kati,0
930,-8.96002176,32.89953363,Mbozi,0
931,-8.37451707,31.97838888,Sumbawanga Rural,0
932,-7.11859752,39.20520724,Mkuranga,0
933,-9.33765676,34.76739984,Njombe Urban,0
934,-8.0340757,35.76821218,Kilolo,0
935,-8.49092305,32.28890499,Sumbawanga Rural,0
936,-8.95220998,33.24702427,Mbeya Rural,0
937,-4.3356808,35.40282925,Babati,0
938,-6.75109397,36.46954577,Mpwapwa,0
939,-2.80211728,33.99139861,Bariadi,0
940,-8.68372289,35.1051938,Mufindi,0
941,-1.67741029,33.71070642,Musoma,0
942,-8.53682318,32.94141151,Chunya,0
943,-9.19911444,33.10054354,Mbozi,0
944,-3.02807119,33.25188158,Kwimba,0
945,-9.32521233,34.76289761,Njombe Urban,0
946,-5.8768444,39.29077581,Kaskazini A,0
947,-10.5577897,36.23736969,Namtumbo,0
948,-7.14602163,31.20281908,Mlele,0
949,-2.12201747,33.48686166,Bunda,0
950,-2.7854713,33.78834029,Bariadi,0
951,-7.42469182,31.37070342,Mlele,0
952,-1.0884196,31.80647941,Bukoba Rural,0
953,-3.1627084,32.25906808,Geita,0
954,-4.63483498,38.20696264,Lushoto,0
955,-2.04087879,33.83972683,Bunda,0
956,-9.67231211,39.1059657,Kilwa,0
957,-2.53863248,33.19864,Magu,0
958,-6.34231464,31.08301418,Mpanda Urban,0
959,-2.07861326,32.9398915,Ukerewe,0
960,-7.57140788,36.10763171,Kilolo,0
961,-8.97748191,33.95139317,Makete,0
962,-8.25662181,35.09216345,Mufindi,0
963,-7.94294598,31.629177,Sumbawanga Urban,0
964,-9.17145641,33.82047775,Rungwe,0
965,-10.73735905,38.80794648,Masasi Township Authority,0
966,-4.08925293,34.73638531,Mkalama,0
967,-1.89007265,34.7296957,Serengeti,0
968,-3.35209694,36.66112894,Arusha,0
969,-6.07273021,36.64452211,Kongwa,0
970,-7.74741075,35.71583893,Iringa Urban,0
971,-2.65775831,33.94020598,Bariadi,0
972,-4.31006139,35.62749505,Babati,0
973,-9.11984594,32.93785899,Mbozi,0
974,-6.58221779,39.07972076,Bagamoyo,0
975,-6.75531377,30.41355642,Mpanda Rural,0
976,-7.99448472,31.79559679,Sumbawanga Urban,0
977,-10.79328031,39.42273921,Tandahimba,0
978,-6.05241156,37.08708793,Gairo,0
979,-2.52766922,32.94527973,Ilemela,0
980,-2.05746519,31.51318897,Muleba,0
981,-8.30290013,32.32681724,Sumbawanga Rural,0
982,-8.37021382,31.71727808,Kalambo,0
983,-5.16502557,39.81221992,Wete,0
984,-10.90050075,39.64024371,Tandahimba,0
985,-5.74839139,34.82956242,Manyoni,0
986,-6.81239314,39.24450012,Kinondoni,0
987,-6.9287037,39.26278426,Temeke,0
988,-5.74846404,34.83053421,Manyoni,0
989,-9.23754351,33.33851506,Mbeya Rural,0
990,-3.39229188,36.74103376,Arusha Urban,0
991,-8.68714893,36.70806949,Ulanga,0
992,-8.49703979,35.59112706,Mufindi,0
993,-11.13205364,38.60646465,Nanyumbu,0
994,-9.34893554,34.771906,Njombe Urban,0
995,-1.30205389,33.94416674,Rorya,0
996,-3.36163895,36.68351,Arusha Urban,0
997,-5.76965427,38.70284206,Pangani,0
998,-8.40938256,35.86671721,Mufindi,0
999,-8.56678864,34.4458257,Mbarali,0
1000,-7.47373987,36.12577867,Kilolo,0
1001,-4.10336214,32.40901484,Kahama,0
1002,-4.70012004,38.11961796,Korogwe,0
1003,-3.82072174,37.45835244,Simanjiro,0
1004,-2.53534173,32.9395477,Ilemela,0
1005,-3.99129455,33.38840645,Igunga,0
1006,-11.05868122,37.33864651,Tunduru,0
1007,-5.80207885,34.40205778,Manyoni,0
1008,-5.75477441,38.69909327,Pangani,0
1009,-6.76730263,38.98445081,Kibaha Urban,0
1010,-7.94988287,31.60423966,Sumbawanga Urban,0
1011,-4.86891692,29.64283982,Kigoma Municipal-Ujiji,0
1012,-4.91021678,29.66150073,Kigoma Municipal-Ujiji,0
1013,-10.9521988,39.2720332,Newala,0
1014,-2.5254373,32.9017726,Nyamagana,0
1015,-8.20411396,35.99723985,Kilolo,0
1016,-7.95847452,31.61808831,Sumbawanga Urban,0
1017,-3.27600692,32.79979942,Shinyanga Rural,0
1018,-2.94992603,33.36855667,Kwimba,0
1019,-2.55610714,30.60723019,Ngara,0
1020,-1.24518656,31.66582591,Missenyi,0
1021,-6.74409818,30.40707577,Mpanda Rural,0
1022,-9.40809997,33.91682793,Rungwe,0
1023,-11.25899641,34.79141641,Nyasa,0
1024,-7.78091784,35.69237443,Iringa Urban,0
1025,-3.30294929,37.51187053,Moshi,0
1026,-8.54679306,32.54848987,Momba,0
1027,-6.1953741,39.22670272,Magharibi,0
1028,-3.12982004,33.64721134,Maswa,0
1029,-6.78543872,39.23877491,Kinondoni,0
1030,-2.75498125,31.87902651,Geita,0
1031,-10.60268916,39.62187821,Lindi Rural,0
1032,-2.55730411,36.78190323,Longido,0
1033,-6.52885765,37.21855418,Kilosa,0
1034,-6.14272893,39.22069979,Magharibi,0
1035,-4.42034256,34.7570325,Mkalama,0
1036,-9.97387516,34.62901859,Ludewa,0
1037,-6.58318794,38.55414312,Bagamoyo,0
1038,-1.50704193,33.78795947,Musoma Municipal,0
1039,-4.20049374,34.82258011,Mkalama,0
1040,-6.37901137,38.35325553,Bagamoyo,0
1041,-9.32177548,32.78160801,Tunduma,0
1042,-10.9249644,39.38052611,Newala,0
1043,-3.04239629,35.48202045,Ngorongoro,0
1044,-2.63430325,32.79086406,Sengerema,0
1045,-8.82068738,36.25188791,Ulanga,0
1046,-5.95356455,39.26091492,Kaskazini B,0
1047,-3.00330869,31.94541125,Geita,0
1048,-1.45342003,31.06505939,Karagwe,0
1049,-7.3093723,30.63862152,Nkasi,0
1050,-10.93657362,39.28002214,Newala,0
1051,-10.28245411,40.18760967,Mtwara Urban,0
1052,-2.75955955,33.61825849,Magu,0
1053,-1.74939352,31.6154376,Muleba,0
1054,-8.24009427,35.44109597,Mufindi,0
1055,-7.65783941,35.45410655,Iringa Rural,0
1056,-8.65480639,35.12939152,Mufindi,0
1057,-10.4931255,39.3240706,Newala,0
1058,-2.6393997,33.97031862,Bariadi,0
1059,-9.20872977,33.08781165,Mbozi,0
1060,-8.87497145,34.82140941,Makambako Township Authority,0
1061,-6.13104156,39.30376518,Kati,0
1062,-3.36446515,33.54147587,Kishapu,0
1063,-2.84901768,30.53577965,Ngara,0
1064,-5.71732319,38.23609585,Handeni,0
1065,-10.70294275,39.13490735,Newala,0
1066,-4.11070754,35.18610763,Mbulu,0
1067,-3.0115815,33.93829178,Itilima,0
1068,-2.63918387,32.95502484,Nyamagana,0
1069,-4.57769943,30.09297236,Kasulu Township Authority,0
1070,-4.88755765,29.64393278,Kigoma Municipal-Ujiji,0
1071,-3.0425066,35.48204885,Ngorongoro,0
1072,-2.54349458,32.90501673,Nyamagana,0
1073,-9.3622574,34.79626034,Njombe Urban,0
1074,-6.30074869,35.50042631,Bahi,0
1075,-2.98768112,34.19189897,Itilima,0
1076,-3.37233578,36.65838653,Arusha Urban,0
1077,-9.42197204,33.95900888,Kyela,0
1078,-3.27944739,32.88016645,Shinyanga Rural,0
1079,-7.12079543,39.20260126,Mkuranga,0
1080,-7.81453763,35.78913042,Iringa Rural,0
1081,-5.23655814,39.77960139,Chake Chake,0
1082,-6.78693529,39.11267972,Kinondoni,0
1083,-2.9484066,34.14764948,Itilima,0
1084,-4.19337575,33.13088691,Nzega,0
1085,-3.82878903,32.60400736,Kahama Township Authority,0
1086,-8.69203242,35.1001221,Mufindi,0
1087,-5.1819546,39.09144433,Tanga,0
1088,-10.61749686,38.81128792,Masasi,0
1089,-4.31032939,34.22564815,Iramba,0
1090,-3.27432085,32.79392618,Shinyanga Rural,0
1091,-10.5098943,38.99349979,Masasi,0
1092,-6.21111848,31.2242734,Mlele,0
1093,-1.85472794,31.58989868,Muleba,0
1094,-7.25212418,31.39578799,Mlele,0
1095,-2.57790816,32.13884559,Geita,0
1096,-7.37622025,31.36463643,Mlele,0
1097,-10.2818164,40.19748778,Mtwara Urban,0
1098,-7.29169512,36.06155066,Iringa Rural,0
1099,-5.17587505,34.62328901,Ikungi,0
1100,-6.75104976,36.46959658,Mpwapwa,0
1101,-8.89672086,31.69141346,Kalambo,0
1102,-4.43335691,30.02850927,Buhigwe,0
1103,-5.07824516,39.10406003,Tanga,0
1104,-10.69260342,39.8141337,Mtwara Rural,0
1105,-3.07690159,32.08707783,Geita,0
1106,-5.93002237,39.29880495,Kaskazini A,0
1107,-5.89727139,35.21064132,Manyoni,0
1108,-9.35461738,34.41985171,Wanging'ombe,0
1109,-3.31706711,36.70742448,Arusha,0
1110,-7.8371708,38.34422953,Rufiji,0
1111,-2.74425482,31.88140378,Geita,0
1112,-8.18975706,31.8492665,Sumbawanga Rural,0
1113,-10.67465458,35.64219522,Songea Urban,0
1114,-9.31867394,32.77967615,Tunduma,0
1115,-4.64634181,35.0423397,Singida,0
1116,-3.7875012,30.49837448,Kibondo,0
1117,-6.33351262,31.08038304,Mpanda Urban,0
1118,-10.93633032,34.9959721,Mbinga,0
1119,-9.40533398,39.59771949,Kilwa,0
1120,-8.54128783,31.90555888,Sumbawanga Rural,0
1121,-6.16721995,39.21018686,Mjini,0
1122,-7.95841173,31.61410513,Sumbawanga Urban,0
1123,-4.48760352,35.61583755,Hanang,0
1124,-1.24891192,31.66387725,Missenyi,0
1125,-3.40870706,31.51606798,Bukombe,0
1126,-2.50617909,32.91077275,Nyamagana,0
1127,-9.67050035,39.1081797,Kilwa,0
1128,-9.00320754,32.80797853,Mbozi,0
1129,-7.78364004,35.67739762,Iringa Urban,0
1130,-4.82814183,34.75095456,Singida Urban,0
1131,-1.94133597,32.86262421,Ukerewe,0
1132,-8.9138609,33.4331664,Mbeya Urban,0
1133,-2.55391724,30.6087785,Ngara,0
1134,-9.94931252,37.90564432,Liwale,0
1135,-3.368412,36.73274947,Arusha Urban,0
1136,-8.5649941,32.1266644,Sumbawanga Rural,0
1137,-6.93187485,39.26457993,Temeke,0
1138,-6.81688261,30.48970001,Mpanda Rural,0
1139,-4.73065914,38.33666353,Lushoto,0
1140,-11.04225004,37.43293538,Tunduru,0
1141,-9.01156978,33.00483977,Mbozi,0
1142,-8.24011507,35.44104186,Mufindi,0
1143,-9.17134091,33.81923707,Rungwe,0
